country,lat,long
CA,48.4003,-77.2555
FI,60.1719,24.9347
US,42.9656,-85.65
US,38.6364,-90.1985
CZ,50.6655,14.0109
GB,51.5128,-0.0638
CA,43.6547,-79.3623
PR,18.4723,-66.1052
DE,49.4527,11.0783
RU,57.1533,65.5418
AU,-33.8978,151.1899
US,43.6138,-116.3972
FI,60.1719,24.9347
DE,51.2993,9.491
DE,49.4423,11.0191
DE,51.1864,6.8624
CA,43.9573,-78.9804
FR,48.8582,2.3387
DE,49.4379,7.7622
FR,48.9742,8.1851
US,44.3683,-100.351
KR,37.5658,126.978
FR,47.7982,3.5683
US,33.3246,-96.7844
FR,48.8138,2.3873
RU,55.7386,37.6068
US,27.3254,-82.4733
US,37.751,-97.822
US,26.6598,-80.2429
US,40.7494,-86.0686
CZ,50.0848,14.4112
US,39.5422,-105.012
US,41.2591,-95.8517
US,40.7053,-74.0866
DE,51.2993,9.491
US,36.0048,-86.7886
SE,59.3274,18.0653
NL,51.9968,4.2057
GB,51.9551,-0.916
CZ,49.7733,17.7545
MT,35.9159,14.5049
AU,-33.8978,151.1899
DO,18.4972,-69.8756
DE,50.4777,12.3649
DE,50.1169,8.6837
NZ,-36.8492,174.7889
GB,51.4964,-0.1224
US,38.6364,-90.1985
RU,55.7386,37.6068
DE,48.2717,10.8388
LT,54.6876,25.2806
US,38.6287,-90.1988
DE,51.2993,9.491
SG,1.2872,103.8507
BR,-23.5475,-46.6361
PL,50.0325,19.9279
FR,48.7184,2.5406
IE,53.3382,-6.2591
KG,42.8696,74.5932
DE,50.4777,12.3649
DE,50.4777,12.3649
FI,60.1719,24.9347
RU,55.9177,36.8549
SG,1.3667,103.8
FR,48.8582,2.3387
FI,60.3084,25.0378
CZ,50.0802,14.4652
DE,50.1169,8.6837
DE,49.5446,8.6711
DE,49.4527,11.0783
FR,48.9742,8.1851
US,34.0481,-118.2531
US,41.3479,-85.1398
US,45.4407,-122.7792
NL,51.7644,5.5097
US,33.5631,-117.2738
DE,49.4527,11.0783
US,42.5601,-87.8756
GR,37.9842,23.7353
RU,59.9417,30.3096
DE,50.4777,12.3649
CZ,50.1113,14.4063
FI,60.1719,24.9347
RU,56.8469,60.6137
RU,55.7386,37.6068
NL,52.3548,4.9065
CA,49.1838,-121.9046
FI,60.1719,24.9347
DE,49.4527,11.0783
SE,59.3274,18.0653
US,46.1382,-122.9382
AT,48.1982,16.3917
TW,25.053,121.5259
US,40.7126,-74.0066
DE,51.7412,14.3138
FR,48.8582,2.3387
US,39.6336,-75.701
CA,45.4914,-73.74
CN,32.0589,118.7738
DE,50.1169,8.6837
US,45.5397,-122.9638
US,33.1669,-87.5064
US,38.6877,-77.8369
NZ,-36.8214,174.7069
GB,51.5088,-0.093
DE,50.4777,12.3649
US,41.945,-87.7996
CZ,50.0848,14.4112
SG,1.3236,103.7909
ES,41.3768,2.1669
DE,52.2048,9.5572
DE,49.4272,8.3881
TH,13.7551,100.5057
SE,59.3274,18.0653
CZ,49.5864,17.2537
DE,51.2993,9.491
IT,44.9185,11.8656
CH,47.3643,8.5437
NO,59.905,10.7487
AT,48.0134,13.7632
US,34.1576,-118.2675
US,45.5288,-122.6821
US,37.751,-97.822
FR,48.8582,2.3387
GB,55.0312,-1.5695
AU,-33.8715,151.2006
FR,48.8582,2.3387
ES,38.9898,-1.8715
DE,51.1864,6.8624
DE,50.4777,12.3649
US,38.5759,-90.5167
ES,37.1693,-4.1527
CH,47.3934,8.5163
US,33.1976,-96.6178
NL,52.1624,5.3691
CH,47.1449,8.1551
DE,50.4777,12.3649
US,37.751,-97.822
MD,47.0042,28.8574
CA,53.632,-113.6363
DE,50.4777,12.3649
NL,51.9968,4.2057
US,33.7485,-84.3871
NL,52.3824,4.8995
US,30.4274,-84.258
FR,43.2313,0.0838
US,42.781,-73.9115
US,45.5999,-121.1871
BR,-15.7783,-47.9319
FR,48.8582,2.3387
US,27.4978,-82.4088
US,32.9104,-96.1355
IT,45.4317,10.9859
DE,50.4777,12.3649
ID,1.13,103.9684
NL,51.9968,4.2057
US,38.7095,-78.1539
NL,52.3759,4.8975
CA,46.8751,-71.392
LU,49.6113,6.1294
TW,25.053,121.5259
CZ,50.0848,14.4112
LT,55.4167,24.0
AE,25.0734,55.2979
NL,51.9833,4.3643
NL,52.3824,4.8995
CA,45.562,-73.6002
FI,60.1719,24.9347
DE,51.1864,6.8624
DE,50.1169,8.6837
US,27.2621,-80.3835
US,28.6529,-81.2106
SG,1.2872,103.8507
AU,-37.7967,145.2838
LU,49.7498,6.1661
US,40.726,-73.848
US,38.8184,-77.6202
RU,55.7487,37.6187
US,29.5359,-98.4943
US,37.3209,-121.9126
CA,43.5596,-79.6541
NO,59.7329,9.8672
LU,49.7498,6.1661
AU,-37.9946,145.1681
IT,45.4722,9.1922
NL,52.4152,6.6235
US,39.211,-76.8362
DE,50.859,8.034
AU,-33.8715,151.2006
US,32.4691,-86.4784
DE,50.1169,8.6837
DE,50.4777,12.3649
ES,38.3712,-0.4935
US,44.9764,-93.224
DE,50.4777,12.3649
US,40.7599,-86.3572
DE,50.4777,12.3649
GB,53.4474,-2.3808
US,42.9429,-71.5222
US,35.0606,-94.6096
DE,51.1864,6.8624
US,40.7592,-111.8875
US,37.3197,-76.7625
FR,48.8582,2.3387
RU,55.7386,37.6068
TH,13.7101,100.4543
LT,54.9048,23.8958
NL,52.3891,4.6563
US,38.7481,-77.2383
US,40.7964,-74.0203
US,37.751,-97.822
US,35.1369,-106.5199
FR,48.9742,8.1851
US,41.6868,-81.3399
DE,48.767,9.1827
CH,47.3643,8.5437
US,37.3931,-121.962
FI,60.1719,24.9347
DE,49.4527,11.0783
FI,60.1719,24.9347
US,40.7365,-74.0055
US,36.4072,-105.5731
AT,48.1951,16.3483
US,37.4001,-121.8531
US,34.0544,-118.244
US,40.7964,-74.0203
GB,52.3384,-3.9689
US,37.3931,-121.962
DE,47.7561,8.8365
DE,51.2993,9.491
DE,51.1864,6.8624
PT,38.7219,-9.1398
FR,43.2943,5.572
BG,42.6826,23.3223
NL,52.352,4.9392
US,43.6381,-84.2029
US,34.0731,-117.6918
AR,-31.429,-64.1756
FR,48.8582,2.3387
CA,49.058,-122.2526
DE,50.4777,12.3649
KR,37.4331,127.1377
FR,48.6103,2.3165
DE,49.4423,11.0191
CA,43.6514,-79.9143
DE,50.4777,12.3649
SG,1.3665,103.9681
HU,47.5,19.0412
NL,52.3933,5.2669
MD,47.0042,28.8574
DE,51.2993,9.491
PL,52.2394,21.0362
DE,50.4777,12.3649
US,42.2711,-85.5419
DE,48.8894,9.2184
US,42.0026,-87.9644
DE,50.5889,12.7013
US,42.5243,-92.4479
PL,52.2394,21.0362
US,25.7873,-80.1564
ES,43.5381,-5.6604
CA,46.0365,-73.0665
FI,60.1719,24.9347
DE,49.4032,6.969
SG,1.2872,103.8507
GB,51.5088,-0.093
NL,52.3576,4.6081
US,35.7178,-78.8428
CZ,50.0848,14.4112
CA,44.6573,-75.7146
FR,48.8582,2.3387
DE,50.1103,8.7147
LT,55.4167,24.0
CH,47.3643,8.5437
US,39.0469,-77.4903
GB,51.477,-0.1959
US,39.0469,-77.4903
US,27.9697,-80.6486
US,39.0469,-77.4903
FR,48.8582,2.3387
FR,48.8582,2.3387
US,36.0392,-80.19
BR,-27.6027,-48.5541
CA,45.5063,-73.5794
FI,60.1719,24.9347
AU,-37.8182,144.9443
IT,41.8905,12.5127
JP,35.6164,139.7425
TW,25.0693,121.4626
US,34.0609,-118.2414
KR,37.5658,126.978
US,39.6562,-104.7866
US,32.7908,-96.8336
NL,52.099,5.128
US,39.1753,-84.2944
KR,37.5658,126.978
FR,48.8582,2.3387
FR,48.5848,7.7419
GE,41.6959,44.832
DE,50.4777,12.3649
FI,60.1719,24.9347
US,47.5357,-122.3503
GB,51.5088,-0.093
RU,55.7386,37.6068
DE,50.4777,12.3649
GB,52.5189,-1.9189
US,45.5397,-122.9638
NL,51.5651,5.056
DE,51.2993,9.491
US,32.8876,-97.2132
US,45.2425,-93.2841
US,40.5511,-74.4606
US,37.7833,-122.4952
FI,60.1719,24.9347
NL,52.3759,4.8975
FI,60.1719,24.9347
DE,48.7987,9.0659
US,47.3066,-122.2619
US,33.0924,-117.2624
NL,52.4326,4.6355
PL,50.2894,18.8532
SE,59.3274,18.0653
NL,52.352,4.9392
JP,35.6837,139.6805
DE,53.5905,10.1702
GB,51.5088,-0.093
SG,1.2872,103.8507
BH,26.0333,50.55
CA,45.5075,-73.5887
US,36.8424,-119.6564
FI,60.1719,24.9347
DE,49.4423,11.0191
CR,9.9333,-84.0845
BR,-20.4428,-54.6464
CH,47.2023,7.5904
US,35.0892,-80.8194
EC,-0.2309,-78.5211
US,40.8364,-74.1403
RO,45.8339,23.1993
IN,12.9753,77.591
US,47.2356,-122.5504
US,43.1612,-78.6946
KR,37.5479,126.9086
SA,24.6869,46.7224
CA,45.5075,-73.5887
NL,52.352,4.9392
FR,48.9742,8.1851
US,41.8882,-87.6164
GB,51.8911,-2.206
UA,50.458,30.5303
US,39.9625,-83.0061
CA,45.5075,-73.5887
DE,53.5823,9.9693
CA,43.6319,-79.3716
US,43.4065,-124.2243
BR,-23.5475,-46.6361
US,36.6676,-78.3875
FI,60.1719,24.9347
UA,50.458,30.5303
GB,51.5507,-0.0998
FR,44.8412,-0.5806
BR,-20.4428,-54.6464
BG,42.6826,23.3223
US,47.6711,-122.1253
GB,52.519,-1.9094
US,42.7168,-70.8787
DE,49.4527,11.0783
NL,51.9598,4.616
UA,50.458,30.5303
US,37.751,-97.822
BG,42.6826,23.3223
ZA,-26.2653,27.8595
FR,48.7498,2.3044
US,34.0322,-118.2836
KR,37.4625,126.9438
FR,48.8582,2.3387
US,45.8401,-119.705
US,39.9625,-83.0061
US,35.9151,-79.0972
AT,48.2583,16.3377
DE,50.4777,12.3649
QA,25.2925,51.5321
DE,49.4527,11.0783
HK,22.2842,114.1759
LT,55.4167,24.0
CZ,50.0848,14.4112
HK,22.2842,114.1759
ID,-6.2114,106.8446
DE,50.1169,8.6837
US,32.8954,-105.948
CH,47.3823,8.5397
IE,54.2746,-8.4761
CH,47.3643,8.5437
JP,35.69,139.69
TW,24.144,120.6844
CL,-33.4521,-70.6536
DE,50.4777,12.3649
AT,48.217,16.3944
AU,-33.8715,151.2006
BE,50.8267,4.5224
SG,1.2872,103.8507
FR,48.8582,2.3387
US,39.9625,-83.0061
GB,51.6019,-3.4311
FI,60.1719,24.9347
US,32.7889,-96.8021
US,37.3931,-121.962
SI,46.0503,14.5046
RU,57.1533,65.5418
BR,-16.6391,-49.2622
US,32.8608,-79.9746
HK,22.2842,114.1759
CH,47.3643,8.5437
CA,45.3161,-73.8736
CO,4.6633,-74.0413
CA,43.6319,-79.3716
DE,51.1864,6.8624
AU,-27.5586,153.0981
DE,49.4527,11.0783
US,37.751,-97.822
FR,48.8582,2.3387
US,41.2591,-95.8517
FR,48.9742,8.1851
US,45.0051,-122.7832
DE,51.1864,6.8624
DE,50.8435,12.0801
NL,52.5275,5.7271
US,33.8951,-118.291
US,34.0003,-118.2978
DE,49.2094,7.0217
NL,51.9777,5.9037
US,45.5397,-122.9638
US,40.7964,-74.0203
FR,48.8582,2.3387
US,36.1685,-115.1164
FR,48.8582,2.3387
DE,50.4777,12.3649
CN,34.7732,113.722
US,38.9301,-104.8441
US,34.0609,-118.2414
US,30.5118,-96.3171
FI,61.0636,28.189
GB,51.4484,-1.0097
HK,22.2578,114.1657
US,46.5435,-87.3954
GB,50.8544,-1.002
DE,50.5344,11.6547
IT,41.8905,12.5127
BR,-16.6391,-49.2622
DE,48.0211,7.8177
BG,42.6826,23.3223
US,45.5397,-122.9638
NL,52.352,4.9392
FR,48.8582,2.3387
DE,48.0918,11.5856
FR,48.8582,2.3387
UA,49.8134,24.1477
TW,25.053,121.5259
DE,49.0078,8.4001
CA,53.632,-113.6363
NZ,-36.8504,174.7675
DE,50.4777,12.3649
US,46.5922,-120.53
GB,51.5788,-0.1235
AR,-34.6049,-58.4455
US,34.7518,-82.2556
DE,49.2094,7.0217
ES,43.5381,-5.6604
CH,47.0207,7.4846
FR,48.9742,8.1851
AT,47.0833,15.5667
CA,42.9915,-82.3596
CH,47.2023,7.5904
US,43.6444,-72.2455
CH,47.3643,8.5437
US,41.2591,-95.8517
DE,49.4527,11.0783
FR,48.8582,2.3387
US,37.5659,-122.3661
US,30.6411,-97.7511
US,42.2284,-87.9722
GB,52.532,-1.815
DE,49.4527,11.0783
KZ,43.25,76.9167
FR,48.8582,2.3387
BE,50.8713,4.3758
JP,35.6893,139.6899
CZ,49.2829,16.6999
FI,61.0636,28.189
AU,-33.8681,151.1967
BR,-19.577,-43.2814
US,41.2776,-72.8115
AU,-34.9274,138.6005
NL,52.3824,4.8995
FI,60.1719,24.9347
CZ,50.0471,14.4523
KR,37.3253,126.8178
BG,42.6826,23.3223
FR,48.8693,2.2313
AU,-31.9474,115.8648
FR,48.8582,2.3387
ES,41.4162,2.1543
US,39.9625,-83.0061
FR,48.8582,2.3387
US,34.0544,-118.244
CH,46.4875,6.6881
CH,47.1845,7.5445
IN,19.0748,72.8856
US,39.9213,-85.3782
BR,-23.5475,-46.6361
AT,48.0155,16.3024
DE,50.4777,12.3649
CA,44.6088,-79.4252
US,32.8707,-79.8029
NL,53.3839,5.964
NL,52.3541,4.8975
US,45.8401,-119.705
NL,52.5378,5.6966
US,40.7964,-74.0203
US,37.5742,-122.325
DE,49.5443,8.5782
TW,25.053,121.5259
US,41.0911,-73.9199
DE,50.4777,12.3649
IE,53.3382,-6.2591
NO,59.1728,10.2221
DE,51.1864,6.8624
BH,26.0333,50.55
US,40.5511,-74.4606
US,39.018,-77.539
JP,35.6893,139.6899
FI,60.1719,24.9347
FI,60.1719,24.9347
RU,58.5903,49.6543
HK,22.2578,114.1657
FR,43.7203,1.4349
US,37.6196,-122.4816
US,40.6076,-97.8622
FI,60.1719,24.9347
SG,1.2872,103.8507
US,33.3825,-111.875
RS,44.8046,20.4637
LT,55.4167,24.0
US,35.4155,-80.6143
FR,48.8582,2.3387
DE,50.4777,12.3649
AU,-34.9274,138.6005
FR,48.3219,4.0837
OM,23.578,58.4021
RU,51.5054,46.1196
JP,34.5742,135.4777
IT,45.4722,9.1922
US,45.5397,-122.9638
US,41.9017,-87.6563
US,41.2591,-95.8517
AU,-33.8681,151.1967
US,42.3996,-71.1246
US,39.9625,-83.0061
HK,22.2578,114.1657
FI,60.1719,24.9347
LT,55.4167,24.0
BG,42.6826,23.3223
US,33.5988,-111.8795
FI,60.1719,24.9347
DE,51.1864,6.8624
CA,45.5075,-73.5887
CH,46.1877,6.0981
DE,50.4777,12.3649
FI,61.4966,23.7831
CH,47.15,7.2449
DE,50.1169,8.6837
FI,60.1719,24.9347
DE,50.1169,8.6837
US,35.1559,-111.6825
TH,7.5661,99.5388
DE,49.4527,11.0783
FR,45.748,4.85
IN,19.0748,72.8856
DE,50.4777,12.3649
HK,22.2578,114.1657
US,29.5422,-95.3212
GB,51.4712,-0.9421
KR,37.5658,126.978
FR,48.8582,2.3387
US,40.7964,-74.0203
DE,49.0078,8.4001
BR,-10.9094,-37.0716
GB,51.4964,-0.1224
US,42.7348,-84.6245
US,37.3419,-121.9754
NL,52.7444,4.898
KR,37.4676,126.62
KR,37.5093,127.0465
DE,51.2993,9.491
CZ,49.4059,17.2698
US,38.3004,-76.5075
ZA,-26.2309,28.0583
US,32.7889,-96.8021
DE,52.637,10.0858
SE,59.4417,18.0637
FI,60.1719,24.9347
DE,51.2993,9.491
US,39.9625,-83.0061
US,30.3927,-91.0014
US,41.2327,-96.1138
US,40.8364,-74.1403
SG,1.314,103.6839
FR,48.9163,2.3869
NL,52.3373,4.9642
LT,54.6876,25.2806
DE,49.4527,11.0783
US,40.0503,-105.05
AU,-33.8715,151.2006
DE,50.1169,8.6837
US,32.8608,-79.9746
NL,52.5275,5.7271
DE,52.2602,10.4976
DE,51.2993,9.491
FI,60.1719,24.9347
RU,59.9417,30.3096
CH,47.3643,8.5437
US,33.7485,-84.3871
PT,37.0658,-8.1026
US,38.6583,-77.2481
DE,50.4777,12.3649
US,35.2144,-97.4536
FR,48.8582,2.3387
US,39.0469,-77.4903
FR,48.8558,2.3494
FI,60.1719,24.9347
FI,61.0636,28.189
US,40.1215,-75.3269
GB,51.4964,-0.1224
NL,52.3759,4.8975
US,39.7189,-104.8916
GB,51.5368,-0.6718
US,37.751,-97.822
HU,48.1228,21.7118
SG,1.2767,103.8468
GB,51.5081,-0.1278
GB,51.5088,-0.093
DE,50.4777,12.3649
PL,50.1589,19.973
DE,50.1169,8.6837
FR,48.9742,8.1851
DE,49.4423,11.0191
US,32.8246,-117.1971
CA,50.6736,-120.4212
AU,-33.8715,151.2006
FI,60.1719,24.9347
US,41.8907,-87.7908
KR,35.915,127.7612
KR,37.5551,126.9369
IE,53.3382,-6.2591
FI,60.1719,24.9347
CA,51.0605,-114.1102
US,36.7126,-121.6437
JP,35.6893,139.6899
CA,45.5075,-73.5887
US,30.4032,-97.753
BG,42.6826,23.3223
US,39.0469,-77.4903
US,29.572,-95.54
US,39.018,-77.539
US,40.9426,-73.1116
US,45.0435,-93.4827
HK,22.2842,114.1759
US,38.4539,-90.328
FI,60.1719,24.9347
IT,45.4722,9.1922
US,34.0609,-118.2414
US,39.1472,-94.7874
GB,51.4964,-0.1224
DE,53.5026,8.5977
IT,45.3774,9.1594
US,39.0469,-77.4903
FI,60.1719,24.9347
AU,-33.8715,151.2006
US,43.0631,-86.2284
DE,49.4423,11.0191
CA,43.7154,-79.3896
DE,50.1169,8.6837
US,38.763,-90.5474
US,33.956,-118.3887
US,42.2789,-85.6904
US,37.3388,-121.8916
FI,60.1719,24.9347
DE,49.4527,11.0783
IT,45.4722,9.1922
KR,37.5658,126.978
US,37.7797,-122.4159
US,43.011,-71.4571
KR,36.1135,128.343
ES,40.4153,-3.694
DE,50.4777,12.3649
CZ,50.0848,14.4112
CA,49.2372,-123.037
DE,50.4777,12.3649
TW,25.053,121.5259
US,25.6666,-80.4036
DE,49.6764,12.1536
FR,48.8582,2.3387
AU,-37.8024,144.9659
US,34.1021,-118.0474
RU,55.7487,37.6187
US,39.9625,-83.0061
US,39.854,-75.7044
US,33.9214,-118.413
CA,49.1627,-123.9783
LU,49.6113,6.1294
US,38.5879,-121.4053
AT,48.2048,16.3801
US,59.6425,-151.5494
FR,48.9742,8.1851
LT,54.6876,25.2806
DE,49.1875,9.2163
TH,13.7442,100.4608
US,39.4297,-77.8143
NL,52.3824,4.8995
US,38.6364,-90.1985
AU,-33.8654,151.1023
NL,52.4429,4.8054
FI,60.1719,24.9347
CA,45.5063,-73.5794
FI,60.1719,24.9347
PR,18.4723,-66.1052
SG,1.3352,103.8529
US,39.935,-85.8485
DE,50.4777,12.3649
FR,48.8582,2.3387
US,34.0544,-118.244
DE,50.4777,12.3649
DE,50.4777,12.3649
ZA,-26.2309,28.0583
FR,48.8582,2.3387
CH,46.207,6.151
DE,49.0078,8.4001
GB,51.4964,-0.1224
US,39.9625,-83.0061
DE,49.4527,11.0783
FI,60.1719,24.9347
FI,60.1719,24.9347
DE,50.4777,12.3649
DE,50.4777,12.3649
ES,40.4997,-3.8734
JP,35.6893,139.6899
CA,43.6319,-79.3716
CN,30.6667,104.0667
US,38.768,-121.3349
DE,50.4777,12.3649
DE,50.4777,12.3649
ME,42.4411,19.2632
US,32.8003,-117.2438
US,39.018,-77.539
US,40.8364,-74.1403
FI,60.1719,24.9347
NO,59.905,10.7487
AR,-34.521,-58.4664
US,29.2955,-94.796
DE,50.4777,12.3649
BE,51.047,3.7206
DE,49.4527,11.0783
US,40.4268,-79.8935
DE,50.4777,12.3649
US,37.7794,-122.4176
DE,49.4423,11.0191
FR,50.3526,3.5287
CZ,50.0948,14.4785
SI,46.0503,14.5046
US,42.5667,-84.8408
DE,51.2149,13.7343
US,39.0469,-77.4903
DE,48.9643,12.1716
US,39.9625,-83.0061
NL,51.9968,4.2057
DE,49.4423,11.0191
DE,50.3908,8.0641
US,36.102,-115.1447
PL,52.2394,21.0362
DE,50.4777,12.3649
FR,48.8582,2.3387
IE,53.3382,-6.2591
FI,61.0636,28.189
LT,55.4167,24.0
GB,51.5338,-0.4542
US,39.0715,-94.357
GB,51.4964,-0.1224
US,36.0048,-86.7886
CA,43.7806,-79.3503
CA,51.0455,-114.1988
BE,50.8534,4.347
FI,60.1719,24.9347
IN,19.0748,72.8856
US,45.5397,-122.9638
US,39.9625,-83.0061
CH,47.409,9.3361
US,40.7592,-111.8875
US,39.9625,-83.0061
FI,60.1719,24.9347
RU,59.9417,30.3096
CZ,50.0802,14.4652
DE,51.3671,12.3817
FR,48.9742,8.1851
US,40.0503,-105.05
FR,45.7556,4.7838
IT,45.7059,9.5872
US,37.751,-97.822
US,32.8608,-79.9746
FI,60.1719,24.9347
FI,60.152,24.8876
RU,44.2274,42.0481
NL,52.3759,4.8975
DE,49.4527,11.0783
IN,19.0748,72.8856
NL,52.3597,5.1801
MY,2.5,112.5
US,40.7964,-74.0203
NL,52.199,4.4006
FR,43.0963,-0.0515
IE,53.3382,-6.2591
US,37.5742,-122.325
US,39.9817,-75.4072
GB,52.4064,-1.5082
DE,51.1864,6.8624
US,42.2284,-87.9722
CA,43.3662,-80.2222
US,34.0544,-118.244
DE,50.4777,12.3649
GB,51.5088,-0.093
US,43.6875,-84.9689
DE,52.6933,7.2869
JP,34.693,135.5005
FR,45.9063,6.1293
GB,50.9747,-2.6071
US,41.3908,-73.4483
SG,1.2872,103.8507
DE,51.2993,9.491
US,33.4413,-112.0421
BE,51.1621,4.1459
ZA,-33.9258,18.4259
BR,-7.1712,-34.8617
SG,1.314,103.6839
US,33.8341,-78.6586
US,37.3931,-121.962
NL,52.3759,4.8975
NL,51.9102,4.1009
FR,48.8582,2.3387
IT,45.6736,9.6864
DE,52.4415,13.2359
US,21.3267,-158.008
FR,48.8582,2.3387
FR,48.8582,2.3387
MX,25.5387,-103.376
US,30.4004,-88.9577
FR,48.8582,2.3387
DE,48.1152,9.5338
CA,45.5075,-73.5887
US,30.4421,-97.6339
CA,53.2659,-113.5587
BR,-23.5475,-46.6361
NL,52.2197,5.1654
US,39.9625,-83.0061
FI,60.1719,24.9347
DE,50.4777,12.3649
FI,60.1719,24.9347
US,39.018,-77.539
FR,45.9253,6.0658
SE,59.3497,17.9738
DE,51.2993,9.491
ES,41.3891,2.1606
NL,51.4593,5.4644
BR,-23.5475,-46.6361
DE,50.4777,12.3649
CA,49.9514,-97.1133
IE,53.3382,-6.2591
DE,50.4777,12.3649
CZ,50.0848,14.4112
DE,51.6663,8.3588
US,26.0703,-80.2248
US,34.0511,-118.3324
US,43.0386,-85.67
CH,47.3643,8.5437
DE,50.4777,12.3649
BR,-16.6391,-49.2622
US,41.7468,-111.8268
FI,60.1719,24.9347
US,40.8364,-74.1403
LT,55.4167,24.0
ES,40.4153,-3.694
US,30.5875,-97.8535
IT,41.8905,12.5127
CA,50.7033,-119.2683
CN,30.6667,104.0667
GB,52.4724,-1.4636
SG,1.2872,103.8507
DE,51.2993,9.491
US,34.0544,-118.244
US,42.3649,-71.0987
US,40.7964,-74.0203
DE,50.4777,12.3649
SG,1.2872,103.8507
FI,60.1719,24.9347
DE,49.3226,8.4281
US,37.0156,-121.5779
SG,1.2872,103.8507
DE,52.5128,13.4151
US,33.3902,-84.4748
NL,52.3824,4.8995
NL,52.2511,5.2537
US,33.234,-96.798
US,37.751,-97.822
US,39.9625,-83.0061
US,40.8364,-74.1403
US,40.3685,-80.0504
US,37.3974,-122.001
GB,51.5368,-0.6718
FR,48.8582,2.3387
US,34.0544,-118.244
US,33.8607,-84.6884
US,29.7738,-95.406
DE,49.3557,8.1294
US,40.1333,-85.6538
DE,50.1169,8.6837
DE,50.1169,8.6837
SE,59.3274,18.0653
FI,60.1719,24.9347
US,37.751,-97.822
FI,60.1719,24.9347
US,27.8485,-82.7944
FR,48.6822,6.1862
FI,60.1719,24.9347
US,37.751,-97.822
FI,60.1719,24.9347
BG,42.6951,23.325
ES,40.4519,-3.711
BG,42.6826,23.3223
NL,52.0973,5.0952
BR,-23.5475,-46.6361
FR,48.8558,2.3494
US,40.7964,-74.0203
SE,59.3274,18.0653
US,37.751,-97.822
NZ,-36.8426,174.7273
US,40.5511,-74.4606
TW,25.053,121.5259
DE,50.0188,8.6956
DE,50.4777,12.3649
US,37.3931,-121.962
FI,60.1719,24.9347
FI,60.1719,24.9347
RU,55.7487,37.6187
ID,-6.2114,106.8446
FI,60.1719,24.9347
AU,-37.8517,145.0007
NL,52.3759,4.8975
DE,51.2993,9.491
DE,49.4423,11.0191
FI,60.1719,24.9347
US,34.1172,-117.6472
US,39.9625,-83.0061
US,32.3849,-86.2404
DE,49.4527,11.0783
US,40.7964,-74.0203
US,32.3883,-99.7761
CN,31.2222,121.4581
US,31.8859,-102.352
AT,47.0005,15.3776
AU,-33.8071,151.1289
CN,36.6683,116.9972
BE,51.0086,3.883
US,44.0051,-103.3663
US,42.6552,-73.802
US,42.0834,-71.3967
FR,48.8582,2.3387
US,37.8637,-122.276
PL,52.2394,21.0362
US,38.8672,-77.6488
US,44.9764,-93.224
BG,42.1513,24.7518
US,37.751,-97.822
SG,1.2872,103.8507
NL,51.9931,5.9401
ZA,-33.9258,18.4259
EE,59.0,26.0
US,32.7797,-96.8022
AU,-34.9233,138.5713
US,42.3576,-71.0514
FR,48.8582,2.3387
IN,19.0748,72.8856
US,38.5759,-90.5167
IN,21.9974,79.0011
GB,53.3578,-2.1541
US,37.3388,-121.8916
SE,59.4417,18.0637
US,38.8463,-77.4667
TW,25.053,121.5259
TH,13.7499,100.517
US,32.3849,-86.2404
US,32.3736,-86.1833
US,46.7331,-116.9899
FR,48.5848,7.7419
GB,53.3376,-1.4771
DE,50.4777,12.3649
US,38.6583,-77.2481
BR,-27.6027,-48.5541
IL,32.0666,34.7652
NL,52.3521,4.9138
NL,52.2157,5.4993
US,30.5034,-97.7494
NZ,-36.8565,174.7516
US,40.6063,-74.1774
US,41.2591,-95.8517
DE,50.9217,6.9951
NL,52.3824,4.8995
NL,52.5275,5.7271
NL,51.5914,6.0076
US,42.8864,-78.8784
DE,47.8916,10.6689
IN,19.0748,72.8856
US,33.6262,-112.0074
US,40.0142,-75.3128
BE,50.8344,4.368
US,40.5948,-79.5647
FI,60.1719,24.9347
CZ,50.0848,14.4112
RU,59.9417,30.3096
US,37.1232,-79.281
DE,49.4527,11.0783
CA,45.4262,-75.7695
NL,52.3824,4.8995
NL,52.0874,5.1168
US,45.5999,-121.1871
US,32.8489,-96.9667
FI,60.1719,24.9347
US,41.9537,-73.5107
SG,1.2872,103.8507
FR,48.8582,2.3387
GB,52.6513,-1.0876
DE,50.4777,12.3649
NL,51.9968,4.2057
NL,52.3695,4.6359
DE,50.1169,8.6837
GB,51.5088,-0.093
ES,41.6653,-4.7163
FI,60.1719,24.9347
CA,43.2001,-79.5663
FR,48.8138,2.3873
SG,1.3552,103.8859
SG,1.3552,103.8859
RU,55.7386,37.6068
AU,-33.8681,151.1967
CN,23.1181,113.2539
CZ,49.4131,14.652
US,46.3523,-124.0543
FI,60.3969,25.6542
FI,60.1719,24.9347
US,38.9365,-84.549
US,38.5639,-121.4418
GB,51.5088,-0.093
DE,53.4623,10.0062
GB,51.5565,-3.3558
SE,63.8247,20.2559
DE,50.4777,12.3649
US,34.0544,-118.244
NL,52.352,4.9392
PL,50.2902,18.6647
US,33.8651,-118.0673
RU,55.7487,37.6187
DE,50.4777,12.3649
NL,51.805,4.665
TW,25.053,121.5259
DE,51.1864,6.8624
DE,51.2993,9.491
FR,50.6974,3.178
DE,50.0432,8.2408
DE,50.4777,12.3649
RU,55.7386,37.6068
